year,ahe,bachelor,female,age
2008,19.038462,1,1,33
2008,26.041666,0,1,34
2008,14.904808,1,1,28
2008,14.903846,1,0,30
2008,21.634615,0,0,28
2008,8.6538458,0,1,34
2008,12.019231,0,1,32
2008,18.842308,0,0,30
2008,24.51923,0,0,32
2008,17.307692,0,1,32
2008,16.666666,0,0,27
2008,21.923077,0,0,29
2008,16.111708,0,0,33
2008,24.038462,1,1,27
2008,11.057693,0,0,30
2008,9.1346149,0,1,26
2008,41.332691,1,1,34
2008,12.019231,0,0,29
2008,13.942307,1,1,33
2008,30.617409,0,0,29
2008,5.7692308,0,1,34
2008,12.5,0,0,30
2008,17.307692,0,0,34
2008,6.6773505,0,1,34
2008,30.288462,1,1,30
2008,26.223776,1,0,31
2008,44.23077,1,0,26
2008,20.192308,1,0,28
2008,12.980769,1,1,32
2008,10.683761,0,0,31
2008,7.2115383,0,0,34
2008,43.26923,1,0,34
2008,20.032051,1,1,32
2008,21.634615,1,0,33
2008,8.1730766,0,0,29
2008,9.6153851,0,0,27
2008,5.313765,0,1,25
2008,8.6538458,0,1,34
2008,9,0,1,32
2008,16.346153,0,1,28
2008,16.826923,1,0,27
2008,8.1730766,1,0,28
2008,17.5,1,1,26
2008,17.307692,1,1,29
2008,12.267904,0,0,30
2008,18.571428,1,1,32
2008,7.6923075,0,0,31
2008,18.26923,0,1,30
2008,17.132868,0,0,32
2008,11.538462,0,1,31
2008,34.615383,0,0,32
2008,13.461538,0,0,27
2008,8.0128202,0,0,29
2008,8.6538458,0,1,31
2008,14.423077,0,0,26
2008,6.25,0,0,25
2008,16.586538,1,0,25
2008,14.423077,1,0,30
2008,7.898077,0,0,34
2008,8.6538458,0,1,28
2008,11.538462,1,1,32
2008,11.923077,0,0,33
2008,7.2115383,0,0,31
2008,21.634615,0,1,29
2008,15.384615,0,0,28
2008,7.554945,0,0,27
2008,15.384615,1,0,26
2008,24.038462,0,0,25
2008,4.6153846,1,0,26
2008,23.338034,1,1,26
2008,8.6538458,0,0,25
2008,18.461538,0,1,33
2008,9.6153851,0,0,28
2008,20.192308,0,0,33
2008,17.548077,1,0,33
2008,19.23077,1,1,32
2008,7.4786325,0,1,26
2008,16.826923,1,0,26
2008,32.051281,1,0,33
2008,17.948717,0,1,32
2008,9.6153851,0,0,26
2008,16.826923,0,0,34
2008,7.2125001,0,1,25
2008,14.529915,1,0,32
2008,18.429487,1,1,32
2008,24.038462,0,1,26
2008,7.6923075,0,1,30
2008,11.208791,0,1,30
2008,18.076923,1,0,28
2008,16.384615,0,0,27
2008,10.576923,0,1,34
2008,10.576923,0,1,30
2008,33.653847,1,0,34
2008,24.038462,1,1,33
2008,6.7307692,0,0,30
2008,11.057693,0,1,28
2008,14.423077,0,0,34
2008,12.285714,0,1,30
2008,4.945055,0,0,31
2008,13.461538,0,1,32
2008,7.2115383,0,0,27
2008,4.2857141,0,1,25
2008,8.6538458,0,1,28
2008,9.1346149,0,0,28
2008,8.4134617,0,1,31
2008,12.5,0,0,30
2008,9.6153851,0,1,29
2008,15.680473,1,0,31
2008,18.028847,1,1,31
2008,11,0,0,25
2008,14.423077,0,0,25
2008,11.298077,1,1,31
2008,34.616344,0,0,34
2008,19.23077,0,0,34
2008,6.7307692,0,1,29
2008,12.019231,0,0,31
2008,7.4519229,0,1,33
2008,14.423077,0,0,33
2008,24.038462,1,1,30
2008,22.702991,1,1,25
2008,7.6923075,0,0,28
2008,11.538462,0,0,28
2008,26.442308,1,0,25
2008,19.23077,0,0,26
2008,52.747253,0,1,25
2008,19.711538,0,0,33
2008,31.25,0,1,32
2008,3.3653846,0,1,28
2008,8,0,0,25
2008,16.826923,0,0,27
2008,13.636364,1,0,30
2008,13.942307,0,1,27
2008,16,0,0,25
2008,19.231411,1,0,34
2008,72.115387,0,0,34
2008,12.769231,0,0,30
2008,19.23077,0,0,27
2008,10.576923,0,1,30
2008,6.7307692,0,1,29
2008,12.019231,1,0,28
2008,15.384615,1,1,25
2008,31.25,0,1,27
2008,29.086538,0,0,27
2008,8.5,0,0,28
2008,10.576923,0,0,25
2008,49.145298,1,0,33
2008,29.91453,1,1,32
2008,20.192308,1,1,25
2008,27.472527,0,0,32
2008,15.288462,1,1,33
2008,17.788462,1,1,32
2008,43.26923,1,0,29
2008,10.096154,0,1,33
2008,16.826923,1,1,31
2008,24.23077,1,1,33
2008,8.6538458,0,1,31
2008,5.7692308,0,0,34
2008,37.620193,1,0,33
2008,9.6225958,0,1,34
2008,31.25,0,0,32
2008,16.483517,0,0,25
2008,5.723443,0,0,32
2008,10.663462,0,1,26
2008,7.2115383,0,1,25
2008,48.992676,0,0,28
2008,9,0,1,28
2008,26.923077,0,0,32
2008,11.538462,0,1,29
2008,9.3406591,0,1,32
2008,25.641026,0,0,27
2008,18.26923,0,0,30
2008,12.912087,0,0,26
2008,16.346153,0,0,34
2008,19.23077,1,0,33
2008,11.538462,0,0,30
2008,21.153847,1,0,33
2008,15.384615,0,0,25
2008,14.423077,0,1,33
2008,8.6538458,0,1,28
2008,19,1,0,33
2008,20.192308,1,1,31
2008,15.384615,0,1,34
2008,14.957265,0,0,27
2008,13.461538,0,1,34
2008,36.057693,0,0,31
2008,24.038462,0,0,26
2008,16.346153,0,1,34
2008,11.057693,1,1,33
2008,27.692308,1,0,33
2008,32.21154,1,1,32
2008,9.1346149,0,0,32
2008,13.846923,0,0,32
2008,20.118343,0,0,26
2008,8.0128202,0,1,30
2008,7.6923075,1,0,28
2008,16.826923,1,1,34
2008,12.019231,0,0,29
2008,4.1208792,1,0,29
2008,17.788462,0,0,32
2008,5.7692308,0,1,25
2008,20.604395,1,0,32
2008,12.019231,0,1,27
2008,18.26923,0,0,34
2008,14.423077,0,1,27
2008,7.7662721,1,1,28
2008,15,0,0,33
2008,16.826923,0,0,33
2008,51.282051,1,0,33
2008,18.26923,1,1,32
2008,14.423077,0,1,28
2008,9.6153851,0,0,31
2008,18.26923,0,0,28
2008,14.423077,0,1,26
2008,5.7692308,0,0,34
2008,35.425102,1,0,32
2008,7.0192308,1,1,25
2008,14.423557,1,1,28
2008,24.038462,1,1,31
2008,11.057693,0,1,27
2008,16.826923,0,1,25
2008,15.865385,0,0,28
2008,17.307692,0,0,33
2008,7.2115383,0,0,25
2008,22.115385,1,1,26
2008,14.423077,0,0,27
2008,18.028847,0,1,33
2008,13.421474,1,1,27
2008,21.634615,1,0,28
2008,4.6153846,0,0,32
2008,6.025641,0,0,32
2008,26.442308,1,0,34
2008,36.057693,1,0,33
2008,2.9807692,1,0,27
2008,13.461538,1,1,27
2008,16.02564,0,0,27
2008,6.5201921,0,0,26
2008,15,1,0,25
2008,14.230769,1,1,27
2008,11.538462,0,0,31
2008,7.2115383,0,1,33
2008,19.23077,1,1,32
2008,7.2115383,0,1,33
2008,19.226923,1,0,27
2008,6.2905002,1,1,26
2008,12.019231,0,0,34
2008,5.1081729,0,1,26
2008,29.487179,0,0,26
2008,6.4903846,0,1,32
2008,14.423077,1,1,30
2008,25.641026,0,0,28
2008,14.423077,1,0,29
2008,4.1999998,1,0,31
2008,15.934066,1,1,29
2008,25,0,0,25
2008,12.019231,1,1,31
2008,26.442308,1,1,29
2008,48.076923,1,0,34
2008,7.6923075,0,1,34
2008,11.538462,0,0,31
2008,15.384615,1,1,34
2008,38.46154,0,0,32
2008,7.2115383,0,0,26
2008,22.596153,1,0,34
2008,4.2461538,1,0,27
2008,7.6923075,0,0,30
2008,12.019231,0,1,30
2008,20.08547,0,0,33
2008,12.444445,0,0,31
2008,10.5,0,0,26
2008,20.192308,1,1,33
2008,14.423077,1,1,26
2008,16.666666,1,1,27
2008,18.26923,0,0,26
2008,20.673077,0,0,33
2008,10.04902,0,1,28
2008,8.9743586,0,0,30
2008,8.6538458,0,1,29
2008,15.384615,0,0,31
2008,16.826923,0,0,30
2008,3.6057692,0,0,29
2008,21.634615,1,1,27
2008,67.307693,1,1,34
2008,24.038462,0,0,29
2008,11.057693,0,0,31
2008,8.75,0,1,31
2008,20.192308,0,1,25
2008,7.6923075,0,0,28
2008,13.141026,1,0,31
2008,12.980769,0,0,30
2008,21.634615,1,0,33
2008,3.6923077,1,1,27
2008,13.461538,1,1,25
2008,21.634615,1,0,31
2008,13.701923,0,1,28
2008,19.23077,0,0,27
2008,14.705882,0,0,32
2008,6.7307692,1,0,30
2008,5.7692308,0,1,28
2008,54.945053,1,0,32
2008,12,0,0,33
2008,5.7692308,0,1,28
2008,16.327404,1,1,32
2008,16.826923,1,0,27
2008,33.653847,1,0,28
2008,17.606838,0,0,26
2008,14.423077,0,0,28
2008,15.866346,1,1,33
2008,21.154808,1,1,33
2008,12,1,1,31
2008,10.5,0,1,29
2008,14.903846,0,1,26
2008,18.26923,0,1,34
2008,62.98077,1,0,26
2008,18.26923,0,0,27
2008,13.636364,1,1,27
2008,15.384615,0,0,27
2008,18.75,0,0,31
2008,8.6538458,0,0,32
2008,22.189348,1,0,33
2008,27.884615,1,0,29
2008,18.461538,0,1,30
2008,17.307692,1,1,26
2008,20,0,1,31
2008,10.096154,1,1,32
2008,13.846154,0,1,29
2008,10.196078,1,0,26
2008,9.6153851,0,1,33
2008,33.653847,0,0,33
2008,7.6923075,0,1,25
2008,11.133603,0,0,34
2008,10.663462,0,1,25
2008,2.4038463,0,0,26
2008,12.675,0,0,29
2008,15.384615,1,0,32
2008,15.384615,1,1,27
2008,17.094017,0,0,29
2008,7.7692308,1,0,33
2008,9.2307692,1,1,33
2008,13.846154,0,0,29
2008,22.435898,0,0,27
2008,31.25,1,0,30
2008,21.490385,0,0,34
2008,21.142857,0,0,30
2008,14.534883,0,0,30
2008,13.942307,0,1,34
2008,13.247863,0,0,34
2008,7.6923075,0,1,32
2008,8.7912092,0,0,34
2008,21.428572,0,0,30
2008,15.144231,0,1,26
2008,14.423077,0,0,28
2008,6.5934067,0,1,29
2008,26.428572,0,0,32
2008,8,0,0,32
2008,7.2115383,0,0,25
2008,35.576923,1,0,31
2008,28.846153,1,1,28
2008,16.826923,0,1,28
2008,21.634615,0,0,30
2008,21.153847,1,0,31
2008,10.097116,0,0,29
2008,16.538462,0,0,28
2008,4.2857141,0,1,32
2008,24.038462,1,0,32
2008,16.153847,1,1,28
2008,11.25,0,1,29
2008,21.153847,1,0,29
2008,25,1,0,26
2008,10.937981,0,1,33
2008,14.583333,0,0,29
2008,20.192308,1,1,30
2008,21.978022,1,1,31
2008,14.423077,0,0,27
2008,38.46154,1,1,25
2008,12.019231,1,1,25
2008,23.076923,1,1,34
2008,26.923077,1,0,26
2008,40.865383,1,0,31
2008,37.5,1,0,34
2008,10,0,0,29
2008,12.980769,1,1,28
2008,15.625,1,0,25
2008,16.347115,1,0,26
2008,9.6153851,1,1,29
2008,17.004049,1,1,31
2008,31.746031,1,0,34
2008,34.188034,1,0,29
2008,16.642012,1,1,33
2008,14.792899,1,1,30
2008,8.6538458,1,1,30
2008,18.26923,1,0,32
2008,50,1,1,31
2008,4.8076925,0,0,33
2008,11.111111,0,0,30
2008,9.6153851,0,1,32
2008,16.827885,1,0,27
2008,44.23077,1,0,34
2008,16.153847,1,0,30
2008,18.461538,1,1,30
2008,19.688644,1,1,32
2008,26.041666,1,1,31
2008,43.26923,1,0,31
2008,18.81271,1,0,29
2008,32.051281,1,0,34
2008,20,1,1,33
2008,7.6923075,0,1,25
2008,32.051281,1,0,34
2008,20,1,0,28
2008,22.115385,1,1,26
2008,28.846153,0,0,32
2008,8.2417583,0,1,27
2008,6.7307692,0,1,30
2008,19.23077,1,0,34
2008,10.038462,0,0,27
2008,12.091503,0,1,30
2008,15.403846,1,1,25
2008,33.418804,1,0,30
2008,17.307692,0,1,28
2008,14.903846,0,0,29
2008,13.942307,0,0,31
2008,10.576923,0,1,28
2008,11.081731,0,1,28
2008,9.518259,0,0,31
2008,23.54788,0,0,29
2008,20,1,1,32
2008,38.46154,1,0,25
2008,7.2125001,1,0,25
2008,15.865385,0,1,30
2008,26.923845,1,0,27
2008,16.153847,1,1,28
2008,32.051281,1,0,32
2008,25,1,1,34
2008,6.0096154,0,1,26
2008,21.635576,1,0,31
2008,10.096154,0,1,26
2008,9.1346149,0,1,29
2008,42.5,1,0,32
2008,21.634615,0,1,33
2008,25,1,0,34
2008,11.538462,0,0,29
2008,21.634615,1,1,34
2008,5.819736,0,1,33
2008,8.75,1,0,31
2008,13,0,1,25
2008,20.673077,1,1,25
2008,24.038462,1,0,28
2008,30.288462,1,1,27
2008,20.192308,0,1,26
2008,21.31282,1,0,31
2008,15.702404,0,1,31
2008,12.019231,0,0,31
2008,20.08547,0,0,34
2008,12.019231,0,0,26
2008,14.423077,0,1,27
2008,10.096154,0,0,27
2008,9.6153851,0,0,27
2008,12.019231,0,0,31
2008,20.192308,0,0,34
2008,24.038462,0,0,27
2008,2.8846154,0,0,27
2008,15,0,0,31
2008,22.596153,1,0,32
2008,14.423077,0,1,27
2008,11.538462,0,0,27
2008,16.826923,0,1,26
2008,13.461538,0,0,26
2008,17.361111,1,0,33
2008,21.243292,1,1,25
2008,12.019231,1,0,26
2008,28.846153,1,1,27
2008,9.2307692,0,0,32
2008,4.8076925,0,0,29
2008,7.2115383,0,0,25
2008,30.76923,1,0,29
2008,16.826923,0,1,32
2008,8.5576925,0,0,31
2008,7.3964496,0,1,34
2008,8.6538458,0,1,27
2008,23.076923,1,1,34
2008,12.5,0,1,29
2008,15.865385,1,1,29
2008,11.094674,0,1,33
2008,19.23077,1,1,30
2008,28.846153,1,0,30
2008,27.403847,1,1,28
2008,6.25,0,1,30
2008,11.057693,0,1,30
2008,20.266272,1,1,33
2008,16.826923,0,1,31
2008,82.41758,1,0,30
2008,9.6153851,0,1,28
2008,18.75,0,0,25
2008,21.062271,1,1,26
2008,14.903846,1,1,27
2008,34.134617,1,0,27
2008,30.21978,1,0,25
2008,9.6153851,1,1,26
2008,13.461538,1,1,26
2008,15.865385,1,1,25
2008,15.324556,0,0,32
2008,41.025642,1,0,31
2008,28.846153,1,1,31
2008,21.153847,0,0,29
2008,31.25,1,0,33
2008,13.461538,1,0,26
2008,38.46154,1,1,31
2008,16.826923,0,1,25
2008,19.23077,0,0,25
2008,17.788462,1,0,26
2008,13.461538,1,0,26
2008,19.23077,0,0,33
2008,24.038462,0,0,31
2008,15.686275,0,0,25
2008,15,0,0,30
2008,12.980769,0,1,31
2008,18.149038,1,0,27
2008,27.243589,0,0,27
2008,14.423077,0,0,29
2008,7.6923075,0,0,30
2008,10.576923,0,0,26
2008,25,1,1,30
2008,8.2417583,0,1,25
2008,10.693911,0,0,28
2008,12.019231,0,0,25
2008,8.9743586,1,1,30
2008,7.2115383,0,0,26
2008,30.76923,1,1,27
2008,31.25,0,1,27
2008,14.895833,0,0,28
2008,14.792899,1,1,28
2008,33.653847,1,0,31
2008,33.653847,1,1,28
2008,7.4300699,0,1,26
2008,9.6153851,0,1,33
2008,14.423077,0,0,26
2008,28.365385,1,1,25
2008,24.23077,1,0,27
2008,17.307692,1,0,27
2008,4.0064101,0,0,27
2008,24.786325,0,0,28
2008,11.057693,1,0,33
2008,24.038462,1,1,32
2008,14.957265,0,0,34
2008,20.673077,0,1,32
2008,19.23077,1,1,27
2008,12.019231,1,0,33
2008,23.125,1,1,25
2008,24.038462,1,0,32
2008,25,1,0,34
2008,23.076923,1,1,32
2008,16.826923,0,0,27
2008,11.057693,0,1,26
2008,13.846154,0,0,34
2008,14.423077,0,1,29
2008,17.307692,0,0,26
2008,24.038462,0,0,31
2008,11.538462,0,1,29
2008,25,0,0,28
2008,10.576923,0,1,25
2008,6.25,0,1,29
2008,11.538462,1,1,31
2008,13,0,1,27
2008,18.26923,1,0,28
2008,43.26923,1,0,32
2008,15.384615,0,1,32
2008,7.6923075,0,0,26
2008,24.038462,1,1,34
2008,23.076923,0,1,33
2008,15.865385,0,1,25
2008,19.23077,0,0,27
2008,7.6923075,0,0,26
2008,10.096154,0,1,28
2008,17.094017,0,1,25
2008,5.7692308,0,0,33
2008,12.980769,0,0,29
2008,21.153847,1,1,30
2008,18.531469,1,1,25
2008,2.8846154,0,0,34
2008,10.096154,0,0,31
2008,19.711538,1,1,28
2008,25,0,0,31
2008,4.8076925,0,1,30
2008,19.23077,0,0,30
2008,24.038462,1,0,27
2008,9.6153851,0,0,25
2008,21.634615,1,0,29
2008,23.076923,1,1,29
2008,22.596153,1,1,33
2008,11.538462,0,1,29
2008,8,0,0,29
2008,12.019231,0,0,27
2008,11.403509,0,1,30
2008,39.355991,1,0,32
2008,18.75,1,1,34
2008,11.25,0,1,34
2008,15.384615,1,1,26
2008,24.038462,1,1,32
2008,28.846153,1,0,28
2008,21.634615,1,0,30
2008,57.692307,1,1,27
2008,33.653847,1,0,25
2008,39.903847,1,0,25
2008,33.653847,1,0,25
2008,17.288267,0,0,31
2008,8.0971661,1,1,33
2008,12.020192,0,0,28
2008,13.942307,0,1,25
2008,11.538462,0,1,31
2008,15.625,0,0,26
2008,23.341347,1,1,25
2008,17.259615,1,1,31
2008,17.948717,1,0,26
2008,20,0,0,25
2008,25.48077,1,1,26
2008,11.923077,0,0,28
2008,5.4945054,1,1,34
2008,12.019231,1,1,31
2008,20.403847,1,1,28
2008,34.615383,1,0,34
2008,10.62753,0,0,28
2008,10.576923,0,1,26
2008,10,0,0,32
2008,7.6923075,0,1,31
2008,12.980769,0,0,33
2008,7.8846154,0,1,29
2008,19.23077,1,1,27
2008,31.25,1,0,27
2008,12.019231,0,0,28
2008,14.423077,0,1,29
2008,12.019231,1,0,26
2008,8.6538458,0,0,27
2008,25.48077,1,0,30
2008,12,0,0,34
2008,11.057693,0,0,26
2008,3.4965036,0,1,33
2008,6.0439563,0,0,33
2008,25,1,1,27
2008,20.673077,1,1,26
2008,24.038462,1,1,34
2008,21.634615,0,0,29
2008,10.576923,0,0,29
2008,26.666666,1,1,33
2008,18.028847,1,0,27
2008,19.23077,0,0,32
2008,24.038462,1,1,32
2008,21.634615,1,1,27
2008,20.192308,0,0,31
2008,40.865383,1,1,30
2008,7.2115383,0,0,27
2008,12.5,0,0,30
2008,10.576923,0,0,34
2008,9.6153851,0,1,33
2008,12.019231,0,0,28
2008,9.2307692,0,0,25
2008,11.538462,0,0,27
2008,8.6538458,0,1,26
2008,7.2115383,0,0,26
2008,12.980769,1,0,28
2008,9.6153851,0,1,27
2008,20.192308,1,1,31
2008,23.076923,0,1,33
2008,24.038462,0,0,34
2008,18.491125,1,1,31
2008,34.807693,1,0,33
2008,21.634615,1,1,26
2008,8.25,0,1,30
2008,13.461538,0,1,28
2008,17.788462,0,0,34
2008,17.857143,1,1,33
2008,32.051281,1,0,28
2008,10.096154,0,0,32
2008,7.2115383,0,0,26
2008,25,0,0,34
2008,18,0,1,28
2008,16.483517,0,0,31
2008,18.376068,1,1,25
2008,18.26923,0,0,29
2008,9.6153851,0,0,25
2008,11.538462,0,0,34
2008,5.7692308,0,1,32
2008,4.0865383,0,1,27
2008,8.5164833,0,1,27
2008,34.615383,1,0,28
2008,10.259615,0,1,27
2008,8.6538458,0,0,26
2008,8.2417583,1,1,27
2008,14.194139,1,1,26
2008,11.752137,0,0,26
2008,11.75,0,0,31
2008,17.094017,1,1,28
2008,13.942307,0,1,33
2008,15.384615,1,1,26
2008,15.865385,0,0,29
2008,5.5634613,0,0,26
2008,4.4755244,0,0,25
2008,7.7086005,0,0,25
2008,24.038462,0,0,31
2008,11.538462,0,0,30
2008,9.2948713,0,0,26
2008,21.634615,1,1,34
2008,10.952885,0,1,27
2008,14.423077,0,1,28
2008,47.435898,0,0,30
2008,24.51923,0,0,34
2008,7.2115383,0,0,27
2008,14.615385,1,1,34
2008,15.769231,1,0,34
2008,9.6153851,0,0,30
2008,26.25,0,0,32
2008,14.423077,0,1,29
2008,19.711538,1,0,30
2008,6.9711537,0,1,33
2008,17.482517,0,0,28
2008,6.7987566,0,0,29
2008,12.019231,0,1,27
2008,16.826923,1,1,33
2008,24.038462,1,1,26
2008,7.2115383,0,1,33
2008,22.115385,1,0,32
2008,15,1,0,32
2008,8.9743586,1,1,29
2008,40,0,0,27
2008,9.6153851,0,1,29
2008,19.23077,1,0,33
2008,19.23077,1,1,32
2008,5.9171596,1,1,32
2008,33.076923,1,0,31
2008,21.538462,0,1,31
2008,25.641026,0,1,29
2008,11.834319,0,0,32
2008,13.461538,0,1,28
2008,7.6923075,0,0,25
2008,9.4017096,0,1,32
2008,19.23077,1,0,27
2008,9.6163464,1,1,25
2008,26.098902,0,0,25
2008,14.423077,0,0,28
2008,18.26923,0,0,26
2008,12.904859,0,0,28
2008,6.0009999,0,0,25
2008,11.25,0,0,27
2008,16.02564,0,0,28
2008,9.6153851,0,0,26
2008,13.087606,0,1,32
2008,9.6153851,0,0,26
2008,12.362638,1,0,26
2008,10.439561,1,0,26
2008,13.461538,1,1,28
2008,15.384615,1,1,25
2008,9,0,0,25
2008,48.846153,1,0,31
2008,16.346153,0,0,26
2008,29.807692,0,0,34
2008,20.512821,1,1,34
2008,8.6538458,0,1,30
2008,12.019231,0,1,32
2008,13.942307,0,1,33
2008,14.423077,0,0,29
2008,35.50296,1,1,34
2008,12.980769,1,1,27
2008,26.442308,1,0,31
2008,7.2115383,0,0,28
2008,7.2115383,0,0,30
2008,8,0,1,26
2008,24.038462,1,1,34
2008,9.6153851,0,0,33
2008,26.055769,1,1,32
2008,4.3269229,0,0,27
2008,10.096154,0,0,27
2008,12.179487,0,0,25
2008,16.826923,0,0,30
2008,28.632479,0,0,34
2008,12.019231,1,0,27
2008,4.8076925,0,0,30
2008,19.791666,1,1,32
2008,18.376068,1,0,26
2008,26.201923,1,0,30
2008,12.019231,1,1,26
2008,19.23077,0,1,30
2008,15.384615,1,0,28
2008,46.153847,1,1,33
2008,36.53846,1,0,31
2008,33.173077,1,0,30
2008,36.057693,1,0,29
2008,9.1000004,0,1,31
2008,17.788462,0,0,30
2008,21.367521,1,0,26
2008,14.423077,0,1,26
2008,10,0,0,29
2008,26.923077,1,0,33
2008,12.019231,0,1,27
2008,7.5320511,0,0,26
2008,18.451143,0,1,30
2008,6.7307692,0,0,25
2008,9.625,0,1,31
2008,14.423077,0,0,34
2008,5,0,0,25
2008,11.538462,0,1,32
2008,14.423077,0,1,34
2008,25,0,0,30
2008,21.634615,0,0,30
2008,5.7692308,0,1,30
2008,6.7307692,0,1,32
2008,5.7692308,0,1,27
2008,17.521368,0,0,28
2008,20.673077,0,1,30
2008,8.6538458,1,1,34
2008,12.692307,0,0,25
2008,3.8461537,0,0,27
2008,15.664335,0,0,31
2008,6.9230771,1,0,29
2008,13.942307,0,1,29
2008,21.142857,0,0,31
2008,18.71102,1,1,30
2008,8.6538458,1,0,27
2008,13.737363,1,1,31
2008,10.416667,0,0,27
2008,26.442308,0,0,32
2008,22.596153,1,0,27
2008,8.6849108,0,0,32
2008,5.7692308,1,1,30
2008,11.057693,0,1,33
2008,22.115385,1,0,32
2008,19.23077,0,0,28
2008,8.6538458,1,1,34
2008,12.5,0,1,34
2008,12.692307,1,1,34
2008,14.423077,0,1,30
2008,11.979167,1,0,25
2008,20.673077,1,0,26
2008,11.048951,0,0,30
2008,8.6538458,0,1,29
2008,19.23077,1,1,25
2008,20.192308,1,1,25
2008,12.820513,1,0,27
2008,13.461538,0,1,26
2008,19.23077,1,1,30
2008,20.432692,1,0,29
2008,38.46154,1,0,32
2008,14,1,1,34
2008,20.673077,1,1,27
2008,10.096154,1,0,27
2008,11.057693,1,0,25
2008,20.285088,0,0,28
2008,26.923077,1,1,32
2008,16.02564,1,0,34
2008,14.903846,1,0,25
2008,24.85577,1,1,30
2008,43.26923,0,0,31
2008,10.7,0,1,34
2008,19.23077,1,0,28
2008,21.634615,1,0,25
2008,10.576923,0,0,27
2008,8.9285717,1,1,32
2008,22.115385,0,0,25
2008,9.3482904,1,1,33
2008,8.6538458,0,1,32
2008,11.538462,1,0,27
2008,12.019231,0,0,25
2008,15.865385,0,1,29
2008,19.23077,0,0,32
2008,8.9355087,1,0,30
2008,27.403847,1,0,26
2008,16.826923,1,1,27
2008,21.634615,1,0,27
2008,19.23077,1,1,27
2008,23.557692,1,0,32
2008,48.076923,1,1,34
2008,12.980769,0,0,28
2008,13.247863,0,0,27
2008,36.53846,1,0,33
2008,28.846153,1,0,32
2008,16.346153,0,0,33
2008,30.76923,0,0,27
2008,12.123746,0,0,25
2008,24.038462,0,0,29
2008,11.057693,0,1,25
2008,11.057693,0,0,31
2008,5.7692308,0,0,31
2008,9.6153851,0,0,30
2008,20.192308,1,1,33
2008,13.461538,0,0,28
2008,21.367521,1,1,32
2008,13.461538,0,1,31
2008,13.461538,0,1,27
2008,14.423077,0,1,29
2008,18.401442,1,0,33
2008,16.346153,0,0,25
2008,9.8163261,0,0,28
2008,11.740385,0,1,29
2008,23,1,1,33
2008,19.23077,1,1,34
2008,20.913462,1,0,32
2008,9.2307692,0,0,32
2008,10.561966,1,1,31
2008,19.23077,1,0,31
2008,15.384615,0,0,29
2008,7.6923075,0,0,28
2008,12.980769,0,0,26
2008,6.5254903,0,1,30
2008,13.461538,0,0,31
2008,9.3555098,0,1,30
2008,16.346153,0,0,31
2008,15.625,0,0,33
2008,11.538462,0,1,33
2008,17.788462,1,1,34
2008,33.653847,1,0,30
2008,7.2120194,0,0,26
2008,15.384615,0,1,30
2008,11.538462,0,0,31
2008,41.666668,1,1,33
2008,9.89011,0,1,27
2008,11.057693,0,0,25
2008,16.700405,1,1,30
2008,10.989011,0,0,32
2008,14.676113,1,1,34
2008,11.057693,0,1,30
2008,43.75,1,0,31
2008,34.313725,1,0,28
2008,32.692307,0,0,27
2008,14.903846,1,1,25
2008,17.094017,0,0,28
2008,13.701923,0,0,30
2008,20.673077,1,0,34
2008,16.826923,1,0,34
2008,8.6538458,0,1,25
2008,8.7538462,1,1,30
2008,11.634615,1,0,28
2008,8.8461542,0,0,29
2008,5.7692308,0,1,32
2008,14.903846,1,1,27
2008,7.796258,0,0,27
2008,31.25,1,0,34
2008,10.9375,0,0,27
2008,19.78022,0,1,31
2008,13.675214,0,0,32
2008,26.923077,1,0,31
2008,22.115385,0,0,27
2008,17.789423,0,1,27
2008,40.064102,1,0,30
2008,7.2115383,1,1,28
2008,10.576923,1,1,27
2008,9.6163464,1,1,25
2008,16.666666,0,0,29
2008,28.846153,0,0,31
2008,18.125,0,1,28
2008,19.23077,1,1,32
2008,28.388279,0,0,33
2008,31.25,1,1,34
2008,12.307693,0,0,34
2008,22.035257,0,0,31
2008,19.23077,0,0,32
2008,24.038462,0,0,30
2008,24.038462,0,1,26
2008,28.846153,0,0,25
2008,18.26923,1,0,28
2008,19.23077,1,1,27
2008,15.384615,1,0,29
2008,17.307692,1,1,34
2008,14,0,0,28
2008,4.4086537,0,0,28
2008,17.01923,0,0,32
2008,17.5,0,0,25
2008,11.586538,0,0,34
2008,17.307692,0,0,27
2008,14.823718,0,0,25
2008,13.461538,0,0,32
2008,13.461538,1,1,30
2008,51.282051,0,0,30
2008,14.423077,0,0,25
2008,19.615385,0,0,33
2008,12.820513,0,0,31
2008,8.6538458,0,1,26
2008,21.153847,0,0,28
2008,22.435898,0,0,32
2008,41.346153,1,0,34
2008,10.489511,0,0,33
2008,15.59829,1,0,25
2008,13.461538,0,1,26
2008,12.474012,0,1,32
2008,12.980769,0,1,33
2008,9.8076925,0,1,29
2008,22.5,0,0,25
2008,31.25,1,1,27
2008,12.259615,0,0,26
2008,53.846153,0,0,31
2008,18.131868,0,0,30
2008,40.865383,1,0,31
2008,14.230769,0,0,30
2008,19.144552,0,0,30
2008,16.826923,0,0,32
2008,54.945053,0,0,28
2008,11,0,1,33
2008,10.256411,0,0,27
2008,22.692308,0,0,30
2008,11.77394,0,1,29
2008,17.307308,0,0,30
2008,15.384615,1,0,26
